isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,13,96685068,229.0,2,0.008733625,0.8147,0.6323,6.0
True,14,98234451,227.0,9,0.039647575,0.7879,0.6113,6.0
False,15,100381128,210.0,39,0.18571429,0.6724,0.6229,5.0
False,16,108265153,208.0,2,0.009615385,0.7024,0.652,5.0
False,17,108511806,182.0,26,0.14285715,0.7031,0.6521,4.0
True,18,109118064,182.0,1,0.0054945056,0.7043,0.664,4.0
True,0,0,42.0,42,1.0,0.8673,0.1755,1.0
False,1,1982938,84.0,42,0.5,0.8635,0.2173,
True,2,25395218,84.0,1,0.011904762,0.8291,0.7484,1.0
True,3,35945021,81.0,7,0.086419754,0.8612,0.8337,1.0
True,4,37497929,82.0,3,0.036585364,0.8879,0.8114,1.0
True,5,98234451,81.0,2,0.024691358,0.7879,0.6113,1.0
True,6,108889473,83.0,2,0.024096385,0.6978,0.6583,1.0
True,7,109118064,42.0,41,0.97619045,0.7043,0.664,
True,0,0,58.0,58,1.0,0.8673,0.1755,2.0
False,1,1982938,116.0,58,0.5,0.8635,0.2173,
True,2,37833731,113.0,7,0.061946902,0.8863,0.8014,2.0
True,0,0,31.0,31,1.0,0.8673,0.1755,
False,1,1982938,62.0,31,0.5,0.8635,0.2173,
False,2,3638522,31.0,31,1.0,0.863,0.2547,
True,0,0,131.0,131,1.0,0.8673,0.1755,6.0
False,1,1982938,262.0,131,0.5,0.8635,0.2173,
True,2,37833731,259.0,11,0.042471044,0.8863,0.8014,6.0
True,0,0,11.0,11,1.0,0.8673,0.1755,
False,1,1982938,22.0,11,0.5,0.8635,0.2173,
False,2,3638522,11.0,11,1.0,0.863,0.2547,
True,0,0,125.0,125,1.0,0.8673,0.1755,6.0
False,1,1982938,250.0,125,0.5,0.8635,0.2173,
True,2,37833731,247.0,13,0.05263158,0.8863,0.8014,6.0
True,0,0,37.0,37,1.0,0.8673,0.1755,
