isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,3,447515213,0.0,437,inf,0.8246,0.3756,
False,0,0,22.0,22,1.0,0.8294,0.5886,
False,1,110566007,0.0,22,inf,0.8054,0.4879,
True,0,0,28.0,28,1.0,0.61,0.4863,
False,1,190483134,36.0,30,0.8333333,0.7869,0.7115,
False,2,358315182,36.0,1,0.027777778,0.7747,0.613,
True,0,0,347.0,347,1.0,0.8457,0.4954,21.0
True,1,101458758,347.0,1,0.0028818443,0.8181,0.612,21.0
True,2,331973230,350.0,6,0.017142856,0.9096,0.5849,21.0
False,3,447515213,0.0,350,inf,0.8246,0.3756,
True,0,0,33.0,33,1.0,0.8624,0.5278,0.0
True,1,39153539,33.0,2,0.060606062,0.7831,0.6997,0.0
True,2,331165589,36.0,6,0.16666667,0.9096,0.5849,0.0
False,3,492494578,36.0,1,0.027777778,0.7112,0.5272,0.0
False,0,0,9.0,9,1.0,0.8294,0.5886,
True,1,5423691,9.0,2,0.22222222,0.8184,0.6377,
False,2,110566007,0.0,9,inf,0.8054,0.4879,
True,0,0,22.0,22,1.0,0.8586,0.4769,
True,1,12506610,28.0,28,1.0,0.8739,0.5614,
True,2,14492029,28.0,2,0.071428575,0.8602,0.5981,
False,3,393684070,36.0,30,0.8333333,0.7869,0.7115,
False,4,561515995,36.0,1,0.027777778,0.7112,0.5272,
True,0,0,7.0,7,1.0,0.8457,0.4954,
False,1,447515213,0.0,7,inf,0.8246,0.3756,
False,0,0,28.0,28,1.0,0.8294,0.5886,
False,1,110566007,0.0,28,inf,0.8054,0.4879,
True,0,0,70.0,70,1.0,0.7834,0.3341,3.0
True,1,4667454,70.0,9,0.12857144,0.8165,0.3828,3.0
True,2,4941573,70.0,7,0.1,0.8141,0.3925,3.0
True,3,6761214,0.0,70,inf,0.8118,0.4192,
True,0,0,16.0,16,1.0,0.8457,0.4954,
False,1,447515213,0.0,16,inf,0.8246,0.3756,
True,0,0,72.0,72,1.0,0.7834,0.3341,3.0
True,1,4667454,72.0,9,0.125,0.8165,0.3828,3.0
True,2,4941573,73.0,5,0.06849315,0.8141,0.3925,3.0
False,3,6754298,73.0,1,0.01369863,0.8109,0.4101,3.0
True,4,6761214,0.0,73,inf,0.8118,0.4192,
True,0,0,83.0,83,1.0,0.8457,0.4954,2.0
True,1,101458758,83.0,1,0.012048192,0.8181,0.612,2.0
True,2,331973230,86.0,6,0.069767445,0.9096,0.5849,2.0
False,3,447515213,0.0,86,inf,0.8246,0.3756,
True,0,0,13.0,13,1.0,0.8165,0.628,
True,1,86554265,20.0,8,0.4,0.7834,0.3341,
False,2,88228341,20.0,1,0.05,0.8118,0.4067,
True,3,92685374,19.0,1,0.05263158,0.8124,0.3957,
True,0,0,28.0,28,1.0,0.8196,0.6097,
False,1,325858074,36.0,30,0.8333333,0.7869,0.7115,
False,2,493690105,36.0,1,0.027777778,0.771,0.6081,
True,0,0,28.0,28,1.0,0.8453,0.64,
