isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,3,109363070,,332,,0.8714,0.2247,
False,4,110683236,,314,,0.8749,0.3619,
True,0,0,0.0,224,inf,0.8715,0.1808,
False,1,71389,,224,,0.8714,0.2247,
False,2,1391555,,224,,0.8749,0.3619,
False,0,0,393.0,84,0.21374045,0.803,0.3007,
True,1,70163485,216.0,177,0.8194444,0.8715,0.1808,
False,2,70234874,39.0,177,4.5384617,0.8714,0.2247,
False,3,71555040,,177,,0.8749,0.3619,
True,0,0,0.0,163,inf,0.8715,0.1808,
False,1,71389,,163,,0.8714,0.2247,
False,2,1391555,,163,,0.8749,0.3619,
False,0,0,429.0,107,0.24941725,0.803,0.3007,
False,1,2405736,428.0,2,0.004672897,0.8174,0.3443,
True,2,70163485,321.0,107,0.33333334,0.8715,0.1808,
False,3,70234874,214.0,107,0.5,0.8714,0.2247,
False,4,71555040,107.0,107,1.0,0.8749,0.3619,
False,0,0,876.0,222,0.25342464,0.803,0.3007,
False,1,2405736,888.0,13,0.014639639,0.8174,0.3443,
True,2,70163485,666.0,222,0.33333334,0.8715,0.1808,
False,3,70234874,444.0,222,0.5,0.8714,0.2247,
False,4,71555040,222.0,222,1.0,0.8749,0.3619,
False,0,0,66.0,1,0.015151516,0.803,0.3007,
True,1,70163458,3.0,63,21.0,0.8867,0.0302,
False,2,70234874,,63,,0.8714,0.2247,
False,3,71555040,,63,,0.8749,0.3619,
True,0,0,171.0,171,1.0,0.8867,0.0302,5.0
False,1,71416,342.0,171,0.5,0.8714,0.2247,
True,2,865920,342.0,171,0.5,0.8746,0.2574,5.0
False,3,888363,342.0,171,0.5,0.8748,0.2872,
False,4,1223004,344.0,15,0.04360465,0.8757,0.2927,5.0
True,5,1223145,358.0,207,0.57821226,0.8762,0.322,5.0
False,6,1277845,374.0,222,0.59358287,0.8758,0.3485,
False,7,1391582,561.0,187,0.33333334,0.8749,0.3619,
True,8,101174193,621.0,1,0.001610306,0.7827,0.7875,6.0
False,9,101197394,622.0,1,0.001607717,0.787,0.7885,
True,0,0,3.0,236,78.666664,0.8867,0.0302,
False,1,71416,,236,,0.8714,0.2247,
True,0,0,1208.0,1,0.00082781457,0.7827,0.7875,28.0
False,1,23201,1209.0,1,0.0008271299,0.787,0.7885,
False,0,0,66.0,6,0.09090909,0.803,0.3007,
False,1,2405736,67.0,6,0.08955224,0.8174,0.3443,
True,2,70163458,3.0,64,21.333334,0.8867,0.0302,
False,3,70234874,,64,,0.8714,0.2247,
False,0,0,795.0,3,0.003773585,0.7779,0.4957,
False,1,1828359,793.0,3,0.0037831021,0.7818,0.4215,
True,2,46656082,,938,,0.8867,0.0302,
False,3,46727498,,938,,0.8714,0.2247,
True,0,0,186.0,186,1.0,0.8867,0.0302,15.0
False,1,71416,372.0,186,0.5,0.8714,0.2247,
True,2,865920,372.0,186,0.5,0.8746,0.2574,15.0
False,3,888363,372.0,186,0.5,0.8748,0.2872,
False,4,1223004,374.0,15,0.040106952,0.8757,0.2927,15.0
True,5,1223145,374.0,202,0.54010695,0.8762,0.322,15.0
False,6,1277845,376.0,217,0.57712764,0.8758,0.3485,
False,7,1391582,564.0,188,0.33333334,0.8749,0.3619,
True,8,101174193,568.0,1,0.0017605633,0.7827,0.7875,15.0
