isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
True,0,0,61.0,61,1.0,0.6911,0.0002,1.0
True,1,13133022,61.0,6,0.09836066,0.6685,0.1625,1.0
True,0,0,60.0,60,1.0,0.6911,0.0002,
True,0,0,73.0,73,1.0,0.6911,0.0002,1.0
True,1,13133022,69.0,10,0.14492753,0.6685,0.1625,1.0
True,0,0,46.0,46,1.0,0.6911,0.0002,
True,0,0,102.0,102,1.0,0.6911,0.0002,2.0
True,1,13133022,102.0,10,0.09803922,0.6685,0.1625,2.0
True,0,0,37.0,37,1.0,0.6911,0.0002,
True,0,0,50.0,50,1.0,0.6911,0.0002,2.0
True,1,13133022,50.0,6,0.12,0.6685,0.1625,2.0
True,0,0,46.0,46,1.0,0.6911,0.0002,
True,0,0,46.0,46,1.0,0.6911,0.0002,
True,0,0,99.0,99,1.0,0.6911,0.0002,1.0
True,1,13133022,89.0,15,0.16853933,0.6685,0.1625,1.0
True,0,0,46.0,46,1.0,0.6911,0.0002,1.0
True,1,13133022,46.0,6,0.13043478,0.6685,0.1625,1.0
True,0,0,56.0,56,1.0,0.6911,0.0002,
True,0,0,130.0,130,1.0,0.6911,0.0002,2.0
True,1,13133022,130.0,10,0.07692308,0.6685,0.1625,2.0
True,0,0,46.0,46,1.0,0.6911,0.0002,
True,0,0,87.0,87,1.0,0.6911,0.0002,3.0
True,1,13133022,87.0,4,0.04597701,0.6685,0.1625,3.0
True,0,0,46.0,46,1.0,0.6911,0.0002,
True,0,0,22.0,22,1.0,0.6911,0.0002,1.0
True,1,13133022,22.0,4,0.18181819,0.6685,0.1625,1.0
True,0,0,50.0,50,1.0,0.6911,0.0002,
True,0,0,59.0,59,1.0,0.6911,0.0002,2.0
True,1,13133022,54.0,11,0.2037037,0.6685,0.1625,2.0
True,0,0,53.0,53,1.0,0.6911,0.0002,
True,0,0,175.0,175,1.0,0.6911,0.0002,5.0
True,1,13133022,173.0,10,0.057803467,0.6685,0.1625,5.0
True,0,0,80.0,80,1.0,0.6911,0.0002,
True,0,0,74.0,74,1.0,0.6911,0.0002,4.0
True,1,13133022,70.0,5,0.071428575,0.6685,0.1625,4.0
True,0,0,536.0,536,1.0,0.6911,0.0002,
True,0,0,173.0,173,1.0,0.6911,0.0002,4.0
True,1,13133022,169.0,11,0.06508876,0.6685,0.1625,4.0
True,0,0,459.0,459,1.0,0.6911,0.0002,
True,0,0,61.0,61,1.0,0.6911,0.0002,2.0
True,1,13133022,56.0,13,0.23214285,0.6685,0.1625,2.0
True,0,0,653.0,653,1.0,0.6911,0.0002,
True,0,0,107.0,107,1.0,0.6911,0.0002,6.0
True,1,13133022,103.0,14,0.13592233,0.6685,0.1625,6.0
True,0,0,474.0,474,1.0,0.6911,0.0002,
True,0,0,55.0,55,1.0,0.6911,0.0002,1.0
True,1,13133022,54.0,1,0.018518519,0.6685,0.1625,1.0
True,0,0,397.0,397,1.0,0.6911,0.0002,
True,0,0,661.0,661,1.0,0.6911,0.0002,
True,0,0,10.0,10,1.0,0.6911,0.0002,2.0
True,1,13133022,10.0,4,0.4,0.6685,0.1625,2.0
True,0,0,136.0,136,1.0,0.6911,0.0002,3.0
True,1,13133022,136.0,9,0.066176474,0.6685,0.1625,3.0
True,0,0,93.0,93,1.0,0.6911,0.0002,
True,0,0,78.0,78,1.0,0.6911,0.0002,1.0
True,1,13133022,78.0,6,0.07692308,0.6685,0.1625,1.0
True,0,0,202.0,202,1.0,0.6911,0.0002,
True,0,0,70.0,70,1.0,0.6911,0.0002,1.0
True,1,13133022,70.0,6,0.08571429,0.6685,0.1625,1.0
True,0,0,39.0,39,1.0,0.6911,0.0002,
True,0,0,230.0,230,1.0,0.6911,0.0002,5.0
True,1,13133022,227.0,16,0.07048458,0.6685,0.1625,5.0
True,0,0,611.0,611,1.0,0.6911,0.0002,60.0
True,1,13133022,611.0,4,0.006546645,0.6685,0.1625,60.0
True,0,0,107.0,107,1.0,0.6911,0.0002,4.0
True,1,13133022,106.0,8,0.0754717,0.6685,0.1625,4.0
True,0,0,47.0,47,1.0,0.6911,0.0002,1.0
True,1,13133022,46.0,7,0.1521739,0.6685,0.1625,1.0
True,0,0,228.0,228,1.0,0.6911,0.0002,4.0
True,1,13133022,226.0,9,0.03982301,0.6685,0.1625,4.0
True,0,0,158.0,158,1.0,0.6911,0.0002,3.0
True,1,13133022,156.0,15,0.09615385,0.6685,0.1625,3.0
True,0,0,55.0,55,1.0,0.6911,0.0002,1.0
True,1,13133022,56.0,5,0.08928572,0.6685,0.1625,1.0
True,0,0,209.0,209,1.0,0.6911,0.0002,10.0
True,1,13133022,209.0,10,0.04784689,0.6685,0.1625,10.0
True,0,0,46.0,46,1.0,0.6911,0.0002,2.0
True,1,13133022,46.0,4,0.08695652,0.6685,0.1625,2.0
True,0,0,29.0,29,1.0,0.6911,0.0002,1.0
True,1,13133022,30.0,3,0.1,0.6685,0.1625,1.0
True,0,0,53.0,53,1.0,0.6911,0.0002,
True,0,0,215.0,215,1.0,0.6911,0.0002,17.0
True,1,13133022,214.0,13,0.060747664,0.6685,0.1625,17.0
True,0,0,259.0,259,1.0,0.6911,0.0002,
True,0,0,39.0,39,1.0,0.6911,0.0002,4.0
True,1,13133022,38.0,6,0.15789473,0.6685,0.1625,4.0
True,0,0,163.0,163,1.0,0.6911,0.0002,3.0
False,1,256144,164.0,3,0.018292682,0.6913,0.0055,3.0
True,2,13133022,162.0,2,0.012345679,0.6685,0.1625,3.0
True,0,0,39.0,39,1.0,0.6911,0.0002,1.0
True,1,13133022,38.0,5,0.13157895,0.6685,0.1625,1.0
True,0,0,331.0,331,1.0,0.6911,0.0002,23.0
True,1,13133022,330.0,7,0.021212121,0.6685,0.1625,23.0
True,0,0,159.0,159,1.0,0.6911,0.0002,7.0
True,1,13133022,159.0,4,0.025157232,0.6685,0.1625,7.0
True,0,0,196.0,196,1.0,0.6911,0.0002,6.0
True,1,13133022,196.0,10,0.05102041,0.6685,0.1625,6.0
True,0,0,21.0,21,1.0,0.6911,0.0002,2.0
True,1,13133022,20.0,3,0.15,0.6685,0.1625,2.0
True,0,0,21.0,21,1.0,0.6911,0.0002,2.0
True,1,13133022,20.0,3,0.15,0.6685,0.1625,2.0
True,0,0,21.0,21,1.0,0.6911,0.0002,2.0
True,1,13133022,20.0,3,0.15,0.6685,0.1625,2.0
True,0,0,52.0,52,1.0,0.6911,0.0002,2.0
True,1,13133022,51.0,1,0.019607844,0.6685,0.1625,2.0
True,0,0,467.0,467,1.0,0.6911,0.0002,31.0
True,1,13133022,466.0,27,0.057939913,0.6685,0.1625,31.0
True,0,0,55.0,55,1.0,0.6911,0.0002,3.0
True,1,13133022,54.0,5,0.09259259,0.6685,0.1625,3.0
False,0,0,85.0,85,1.0,0.6653,0.1561,3.0
True,1,784060,88.0,4,0.045454547,0.6685,0.1625,3.0
True,0,0,74.0,74,1.0,0.6911,0.0002,1.0
True,1,13133022,70.0,5,0.071428575,0.6685,0.1625,1.0
True,0,0,104.0,104,1.0,0.6911,0.0002,2.0
True,1,13133022,100.0,8,0.08,0.6685,0.1625,2.0
True,0,0,260.0,260,1.0,0.6911,0.0002,6.0
True,1,13133022,253.0,8,0.031620555,0.6685,0.1625,6.0
True,0,0,143.0,143,1.0,0.6911,0.0002,2.0
True,1,13133022,136.0,8,0.05882353,0.6685,0.1625,2.0
