project,hash,date,fileId,fileName,dok0.004Values,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,dok0.004Median,dok0.004Std,dok0.004Min,dok0.004Max,dok0.004RelativeAvg,dok0.004RelativeMedian,dok0.004RelativeMin,dok0.004RelativeMax,dok0.004FileBusFactor0.5,dok0.004FileBusFactor0.6,dok0.004FileBusFactor0.7,dok0.004FileBusFactor0.8,dok0.004FileBusFactor0.9,dok0.004FileBusFactor1.0,dok0.004ProjectBusFactor0.5,dok0.004ProjectBusFactor0.6,dok0.004ProjectBusFactor0.7,dok0.004ProjectBusFactor0.8,dok0.004ProjectBusFactor0.9,dok0.004ProjectBusFactor1.0,isBugPresent,isBugfix,isSZZBugIntroducer,isRefactor,totalBugfix,totalRefactors,revision,age,authors,totalAuthors,authorId,totalLoc,locFirst,locLast,locLast-First,deltaTotalAddedToLast,deltaTotalRemovedToLast,deltaTotalReplacedToLast,added,removed,replaced,modified,relativeAdded,relativeRemoved,relativeReplaced,relativeModified,deltaLocToLast,deltaLocToPrev,deltaLocToNext,deltaLocAddedToPrev,deltaLocRemovedToPrev,deltaLocReplacedToPrev,deltaLocModifiedToPrev,deltaLocAddedToNext,deltaLocRemovedToNext,deltaLocReplacedToNext,deltaLocModifiedToNext,180hcpf1,180hcpf2,180fileHcpf,180commitHcpf,180hcm1,180hcm2,180edhcm,180ldhcm,180lgdhcm,90hcpf1,90hcpf2,90fileHcpf,90commitHcpf,90hcm1,90hcm2,90edhcm,90ldhcm,90lgdhcm,riskScore,nrOfFunctions,ccsSum,ccsAvg,ccsMed,ccsMin,ccsMax,ccsStd,isKillCommit,scatterSingleScore,scatterAvg15,scatterSum15,scatterMax15,scatterMed15,scatterTimeAvg,scatterTimeSum,scatterTimeMax,scatterTimeMed,dependencyChanged,dependencyChangedPrev5Commits
vaadin-platform,842c311ee72b138fe70b29c76d0d6758fca8d30a,1618432926,230,"vaadin-platform-gradle-test/src/main/java/com/vaadin/platform/gradle/test/service/GreetService.java","{""17"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,17,12,12,12,0,0,0,0,12,0,0,12,1.0,0.0,0.0,1.0,0,-12,0,12,0,0,12,0,0,0,0,0.7615,0.0012,0.8304,0.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.7692,0.0013,0.8283,0.5970,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,1,3,3.0000,3.0000,3,3,0.0000,false,112.1250,-1.0000,-1.0000,-1.0000,-1.0000,112.1250,112.1250,112.1250,112.1250,true,false
vaadin-platform,27772937161f0efa583953216c88f87e82ef7a3e,1614697692,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,true,true,false,1,0,0,0,1,1,0,142,142,161,19,35,16,32,142,0,0,142,1.0,0.0,0.0,1.0,19,-142,-6,142,0,0,142,137,-11,0,126,0.7266,0.0193,0.8030,0.5205,0.0000,0.0000,0.0000,0.0000,0.0000,0.7284,0.0211,0.7916,0.4940,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,14.3333,-1.0000,-1.0000,-1.0000,-1.0000,248.9155,17.7797,113.2667,3.0000,false,false
vaadin-platform,2ab9620ab64814f035849c6e06f6ea5b5e4efcc0,1624431908,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.61057585,""3"":0.04347826}",null,0.0435,0.6541,0.3270,0.3270,0.2835,0.0435,0.6106,0.6541,1.0000,0.1330,1.8670,1,1,1,1,1,1,2,0,0,0,0,0,false,false,true,false,1,0,1,9734216,2,2,3,136,142,161,19,30,5,32,5,11,0,16,0.036764707,0.080882356,0.0,0.11764706,25,6,13,-137,11,0,-126,-8,11,0,3,0.7861,0.0130,0.8197,0.6533,0.0000,0.0000,0.0000,0.0000,0.0000,0.7870,0.0032,0.7105,0.6825,0.7284,0.0211,0.7211,36.4184,104.3307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,25.8571,-1.0000,-1.0000,-1.0000,-1.0000,234.5821,18.0448,113.2667,2.0000,true,true
vaadin-platform,e088a583546975f1993e455b7f6aec03ce52bd97,1639037344,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.37778023,""3"":0.019919911}",0.3101,0.3778,0.3977,0.1989,0.1989,0.1789,0.0199,0.3778,0.3977,1.0000,0.1002,1.8998,1,1,1,0,0,0,1,0,0,0,0,0,false,false,true,false,1,0,2,24339652,2,2,0,149,142,161,19,17,5,32,13,0,0,13,0.087248325,0.0,0.0,0.087248325,12,-13,0,8,-11,0,-3,13,0,-4,9,0.7392,0.0033,0.6732,0.6778,0.7266,0.0193,0.7194,36.3301,104.0775,0.7030,0.0024,0.5661,0.6762,1.5154,0.0243,0.6300,44.4435,123.8683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,208.7250,17.3938,113.2667,2.0000,false,false
vaadin-platform,eab69332086bf9365421a8cf08280ad9d4781db3,1641815270,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.32484856,""3"":0.0175221,""5"":0.026143791}",null,0.0261,0.3685,0.1228,0.0261,0.1429,0.0175,0.3248,0.3685,0.2128,0.1426,2.6445,1,1,1,1,1,0,2,0,0,0,0,0,false,false,true,false,1,0,3,27117578,3,3,5,149,142,161,19,17,5,28,0,0,4,4,0.0,0.0,0.026845638,0.026845638,12,0,0,-13,0,4,-9,0,0,2,2,0.7328,0.0023,0.6266,0.7268,0.7266,0.0193,0.7194,36.3301,104.0775,0.7021,0.0031,0.6236,0.6936,1.5154,0.0243,0.6300,44.4435,123.8683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,23.1250,-1.0000,-1.0000,-1.0000,-1.0000,208.7250,18.9750,113.2667,2.0000,false,false
vaadin-platform,55f4f5895b511f2e414911acba767c8daad7bfdc,1664954021,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.12415432,""3"":0.0059853275,""5"":0.0044831266}",0.1111,0.1242,0.1346,0.0449,0.0060,0.0561,0.0045,0.1242,0.1346,0.1334,0.0999,2.7667,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,1,0,4,50256329,3,3,0,149,142,161,19,17,5,26,0,0,2,2,0.0,0.0,0.013422819,0.013422819,12,0,-5,0,0,-2,-2,0,-5,2,-3,0.7347,0.0005,0.3046,0.7689,1.4658,0.0226,0.6057,42.8051,119.4009,0.7005,0.0009,0.3769,0.7315,2.2184,0.0267,0.5080,41.0980,131.9087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,113.2667,-1.0000,-1.0000,-1.0000,-1.0000,185.6000,18.5600,113.2667,2.0000,true,false
vaadin-platform,010a27f9be6aff40162c63a6b4ff383dce715f4e,1668676709,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.10621777,""3"":0.0017359921,""5"":0.0039008756}",0.1044,0.1062,0.1119,0.0373,0.0039,0.0488,0.0017,0.1062,0.1119,0.1046,0.0466,2.8488,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,1,0,5,53979017,3,3,0,144,142,161,19,17,0,26,0,5,0,5,0.0,0.034722224,0.0,0.034722224,17,5,0,0,5,-2,3,0,5,-2,3,0.7375,0.0011,0.4575,0.7500,1.4658,0.0226,0.6057,42.8051,119.4009,0.6860,0.0017,0.5279,0.6920,2.9189,0.0276,1.1004,69.4310,219.3810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,72.3333,8.0370,43.3333,2.0000,false,true
vaadin-platform,51994a342af75cfdc428403c52d514f8fd42f546,1669642797,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.1129851,""3"":0.0016611178,""5"":0.003717698}",0.1016,0.1130,0.1184,0.0395,0.0037,0.0520,0.0017,0.1130,0.1184,0.0942,0.0421,2.8637,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,1,0,6,54945105,3,3,0,144,142,161,19,17,0,24,0,0,2,2,0.0,0.0,0.013888889,0.013888889,17,0,5,0,-5,2,-3,-5,0,2,-3,0.7349,0.0015,0.4703,0.7433,1.4658,0.0226,0.6057,42.8051,119.4009,0.6887,0.0022,0.5274,0.6898,2.9189,0.0276,1.1004,69.4310,219.3810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,72.3333,9.0417,43.3333,2.0000,false,false
vaadin-platform,4171ff6ced7dc272969521dbd0f57a173fa99e4e,1681971640,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.06131276,""3"":9.0358075E-4,""5"":0.002022277,""7"":0.038961038}",null,0.0390,0.1032,0.0258,0.0205,0.0256,0.0009,0.0613,0.1032,0.7943,0.0350,2.3765,0,0,0,0,0,0,1,0,0,0,0,0,false,false,true,false,1,0,7,67273948,4,4,7,149,142,161,19,12,0,24,5,0,0,5,0.033557046,0.0,0.0,0.033557046,12,-5,7,5,0,-2,3,-2,0,0,-2,0.7781,0.0011,0.6972,0.7422,2.2033,0.0237,1.1539,69.8865,203.9535,0.7419,0.0009,0.6991,0.6781,3.6049,0.0293,1.3666,87.2966,271.9861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,43.3333,-1.0000,-1.0000,-1.0000,-1.0000,71.3333,10.1905,43.3333,2.0000,false,false
vaadin-platform,d755f318cf52d163a829b1184bfc1257c9b442ac,1685100977,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.050396025,""3"":7.4057333E-4,""5"":0.0016641115,""7"":0.08144337}",0.0337,0.0814,0.1342,0.0336,0.0260,0.0342,0.0007,0.0814,0.1342,0.7756,0.0221,2.4267,0,0,0,0,0,0,0,0,0,0,0,0,true,false,false,false,1,0,8,70403285,4,4,7,156,142,161,19,5,0,24,7,0,0,7,0.044871796,0.0,0.0,0.044871796,5,-7,0,2,0,0,2,7,0,-6,1,0.7841,0.0014,0.7133,0.7350,2.2033,0.0237,1.1539,69.8865,203.9535,0.7734,0.0046,0.6407,0.7431,4.3468,0.0302,1.5988,103.5462,322.4850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,28.0000,4.6667,19.0000,2.0000,false,false
vaadin-platform,43cf986989f53c3d387614009422fe470544a801,1685944367,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.041752014,""3"":7.1433524E-4,""5"":0.0015987323,""6"":0.037037037,""7"":0.078557886}",null,0.0370,0.1597,0.0319,0.0370,0.0290,0.0007,0.0786,0.1597,1.1599,0.0224,2.4602,0,0,0,0,0,0,1,0,0,0,0,0,false,true,true,false,2,0,9,71246675,5,5,6,156,142,161,19,5,0,18,0,0,6,6,0.0,0.0,0.03846154,0.03846154,5,0,0,-7,0,6,-1,0,0,-6,-6,0.7752,0.0018,0.6949,0.7377,2.2033,0.0237,1.1539,69.8865,203.9535,0.7646,0.0065,0.6048,0.7523,4.3468,0.0302,1.5988,103.5462,322.4850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,4.0000,-1.0000,-1.0000,-1.0000,-1.0000,27.0000,5.4000,19.0000,2.0000,false,true
vaadin-platform,c8cd4982d46f5bbc3ec131137235110caa36c053,1706778405,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.08890765,""3"":2.7080777E-4,""5"":6.085209E-4,""6"":0.0140973,""7"":0.029854171}",0.0159,0.0889,0.1337,0.0267,0.0141,0.0329,0.0003,0.0889,0.1337,0.5270,0.0101,3.3239,0,0,0,0,0,0,1,0,0,0,0,0,true,false,true,false,2,0,10,92080713,5,5,0,156,142,161,19,5,0,6,0,0,12,12,0.0,0.0,0.07692308,0.07692308,5,0,0,0,0,6,6,0,0,8,8,0.7937,0.0022,0.5301,0.7740,2.9785,0.0255,1.4594,90.2355,264.3477,0.7840,0.0047,0.4143,0.8208,5.1114,0.0367,1.1623,90.4653,298.5285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,2.0000,-1.0000,-1.0000,-1.0000,-1.0000,23.0000,5.7500,19.0000,2.0000,false,false
vaadin-platform,a1f4f4227ed3a7b3933adc19bfece917c38e74d8,1708508170,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.08396093,""3"":2.4994696E-4,""5"":5.616454E-4,""6"":0.013011359,""7"":0.027554447}",0.0821,0.0840,0.1253,0.0251,0.0130,0.0311,0.0002,0.0840,0.1253,0.5190,0.0100,3.3494,0,0,0,0,0,0,3,0,0,0,0,0,false,true,false,false,3,0,11,93810478,5,5,0,156,142,161,19,5,0,2,0,0,4,4,0.0,0.0,0.025641026,0.025641026,5,0,5,0,0,-8,-8,-5,0,4,-1,0.7918,0.0028,0.5496,0.7722,3.7722,0.0277,1.6792,106.6607,315.6658,0.7764,0.0059,0.4320,0.8026,5.8954,0.0414,1.6719,113.7857,378.1873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,19.0000,-1.0000,-1.0000,-1.0000,-1.0000,21.0000,7.0000,19.0000,2.0000,false,false
vaadin-platform,e4ceaeeb50ffa5218fbb1407c8e39aec8bf9d636,1720169030,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.08300216,""3"":1.4030197E-4,""5"":3.1526672E-4,""6"":0.0073036267,""7"":0.015467056}",0.0490,0.0830,0.1062,0.0212,0.0073,0.0314,0.0001,0.0830,0.1062,0.3438,0.0066,3.9068,0,0,0,0,0,0,1,0,0,0,0,0,false,false,false,false,3,0,12,105471338,5,5,0,161,142,161,19,0,0,2,5,0,0,5,0.031055901,0.0,0.0,0.031055901,0,-5,0,5,0,-4,1,5,0,-2,3,0.7668,0.0044,0.3551,0.7670,3.7722,0.0277,1.6792,106.6607,315.6658,0.7038,0.0023,0.3979,0.6766,6.6718,0.0473,1.8952,128.8135,427.6395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,2.0000,-1.0000,-1.0000,-1.0000,-1.0000,2.0000,1.0000,2.0000,1.0000,false,false
vaadin-platform,1f75dd6446ec8b92b95ee318c6f1c5624769b1f2,1729754423,110,"scripts/generator/templates/template-vaadin-maven-plugin-pom.xml","{""0"":0.053234823,""1"":0.011904762,""3"":8.9918685E-5,""5"":2.0205254E-4,""6"":0.0046808505,""7"":0.009912741}",null,0.0119,0.0800,0.0133,0.0073,0.0184,0.0001,0.0532,0.0800,0.5471,0.0067,3.9914,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,3,0,13,115056731,6,6,1,161,142,161,19,0,0,0,0,0,2,2,0.0,0.0,0.0124223605,0.0124223605,0,0,0,-5,0,2,-3,0,0,0,0,0.7578,0.0019,0.4467,0.7327,4.5639,0.0305,1.8399,119.8175,359.9048,0.7629,0.0012,0.4598,0.7200,7.3756,0.0496,1.9721,136.7068,458.2754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,false,false
vaadin-platform,842c311ee72b138fe70b29c76d0d6758fca8d30a,1618432926,231,"vaadin-platform-gradle-test/src/main/java/com/vaadin/platform/gradle/test/views/helloview/AppShell.java","{""17"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,17,14,14,14,0,0,0,0,14,0,0,14,1.0,0.0,0.0,1.0,0,-14,0,14,0,0,14,0,0,0,0,0.7615,0.0014,0.8304,0.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.7692,0.0015,0.8283,0.5970,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,0,0,NaN,0.0000,0,0,0.0000,false,112.1250,-1.0000,-1.0000,-1.0000,-1.0000,112.1250,112.1250,112.1250,112.1250,true,false
vaadin-platform,842c311ee72b138fe70b29c76d0d6758fca8d30a,1618432926,232,"vaadin-platform-gradle-test/src/main/resources/simplelogger.properties","{""17"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,17,2,2,2,0,0,0,0,2,0,0,2,1.0,0.0,0.0,1.0,0,-2,0,2,0,0,2,0,0,0,0,0.7615,0.0002,0.8304,0.5913,0.0000,0.0000,0.0000,0.0000,0.0000,0.7692,0.0002,0.8283,0.5970,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,112.1250,-1.0000,-1.0000,-1.0000,-1.0000,112.1250,112.1250,112.1250,112.1250,true,false
vaadin-platform,22a5a065052ca46a99f87353efa68d6fb6f24d3d,1715185089,111,"scripts/generator/templates/template-hybrid-dev-bundle-pom.xml","{""1"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,false,false,0,0,0,0,1,1,1,171,171,183,12,12,0,13,171,0,0,171,1.0,0.0,0.0,1.0,12,-171,11,171,0,0,171,160,0,-13,147,0.7725,0.0339,0.3987,0.7829,0.0000,0.0000,0.0000,0.0000,0.0000,0.6885,0.0687,0.3312,0.6714,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,70.7143,-1.0000,-1.0000,-1.0000,-1.0000,71.7143,23.9048,70.7143,1.0000,false,true
vaadin-platform,c5a849aec29ad03c88b6b14d01e7ee1c9324135c,1715260999,111,"scripts/generator/templates/template-hybrid-dev-bundle-pom.xml","{""1"":1.0}",1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,true,false,false,false,0,0,1,75910,1,1,1,182,171,183,12,1,0,0,11,0,13,24,0.06043956,0.0,0.071428575,0.13186814,1,-11,1,-160,0,13,-147,10,0,13,23,0.7737,0.0384,0.4009,0.7843,0.0000,0.0000,0.0000,0.0000,0.0000,0.6929,0.0779,0.3350,0.6777,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,0.5000,1.0000,0.5000,false,true
vaadin-platform,c07b4c2cc7acfe75b3dc6a7d3e265cbca197115c,1729154055,111,"scripts/generator/templates/template-hybrid-dev-bundle-pom.xml","{""1"":0.5298868}",0.5248,0.5299,0.5299,0.5299,0.5299,0.0000,0.5299,0.5299,0.5299,1.0000,1.0000,1.0000,1,0,0,0,0,0,1,0,0,0,0,0,false,true,false,false,1,0,2,13968966,1,1,1,183,171,183,12,0,0,0,1,0,0,1,0.0054644807,0.0,0.0,0.0054644807,0,-1,0,-10,0,-13,-23,0,0,0,0,0.7590,0.0516,0.4373,0.7357,0.7725,0.0339,0.7648,38.6252,110.6526,0.7629,0.0006,0.4602,0.7211,0.6885,0.0687,0.6816,34.4244,98.6181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,1.0000,1.0000,1.0000,false,false
vaadin-platform,72734c71168d5c441551449c32de3259644624ae,1528290624,233,"scripts/generator/src/transformer.js","{""49"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,49,49,49,49,0,0,0,1,49,0,0,49,1.0,0.0,0.0,1.0,0,-49,0,49,0,0,49,49,0,-1,48,0.7465,0.0065,0.7874,0.5354,0.0000,0.0000,0.0000,0.0000,0.0000,0.6988,0.0108,0.8229,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,30.8824,-1.0000,-1.0000,-1.0000,-1.0000,68.8054,34.4027,37.9231,34.4027,true,false
vaadin-platform,e8ae1890427499da58fbf981ed527a0b11f2851d,1617801201,233,"scripts/generator/src/transformer.js","{""49"":0.015413339,""17"":0.02}",null,0.0200,0.0354,0.0177,0.0177,0.0023,0.0154,0.0200,0.0354,1.0000,0.8705,1.1295,0,0,0,0,0,0,1,0,0,0,0,0,false,false,true,false,0,0,1,89510577,2,2,17,49,49,49,0,0,0,0,0,0,1,1,0.0,0.0,0.020408163,0.020408163,0,0,0,-49,0,1,-48,0,0,0,0,0.7500,0.0001,0.8287,0.5849,0.7465,0.0065,0.1232,10.6642,38.3341,0.7562,0.0001,0.8266,0.5817,0.6988,0.0108,0.0629,5.8235,28.1133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,37.9231,-1.0000,-1.0000,-1.0000,-1.0000,37.9231,37.9231,37.9231,37.9231,true,false
vaadin-platform,cbf6a359ca2b03e32784c8a5a67f9eb770fd2bc3,1614932660,112,"vaadin-platform-hybrid-test/frontend/views/components/components-view.ts","{""5"":1.0}",null,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1,1,1,1,1,1,2,0,0,0,0,0,false,false,true,false,0,0,0,0,1,1,5,259,259,366,107,128,21,105,259,0,0,259,1.0,0.0,0.0,1.0,107,-259,3,259,0,0,259,256,0,0,256,0.7333,0.0328,0.8117,0.5427,0.0000,0.0000,0.0000,0.0000,0.0000,0.7377,0.0358,0.8015,0.5268,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,46.6667,417.3155,27.8210,69.1250,24.0000,655.3155,22.5971,69.1250,24.0000,false,false
vaadin-platform,aa840d7aeca989b9a7bc4224e7ce259086f26ae9,1621317473,112,"vaadin-platform-hybrid-test/frontend/views/components/components-view.ts","{""0"":0.018867925,""5"":0.7322512}",null,0.0189,0.7511,0.3756,0.3756,0.3567,0.0189,0.7323,0.7511,1.0000,0.0502,1.9498,1,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,0,0,1,6384813,2,2,0,262,259,366,107,125,21,105,3,0,0,3,0.011450382,0.0,0.0,0.011450382,104,-3,15,-256,0,0,-256,-12,0,0,-12,0.7723,0.0236,0.8244,0.6178,0.0000,0.0000,0.0000,0.0000,0.0000,0.7704,0.0353,0.7984,0.6364,0.0000,0.0000,0.0000,0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,29.6667,370.6488,24.7099,69.1250,24.0000,608.6488,21.7375,69.1250,24.0000,false,false
vaadin-platform,69a7cac306f2dcf8462715d28bbf40c408608606,1623155172,112,"vaadin-platform-hybrid-test/frontend/views/components/components-view.ts","{""0"":0.016299224,""5"":0.63002867,""25"":0.060283687}",null,0.0603,0.7066,0.2355,0.0603,0.2795,0.0163,0.6300,0.7066,0.2559,0.0692,2.6749,1,1,1,1,1,1,6,0,0,0,0,0,true,false,true,false,0,0,2,8222512,3,3,25,277,259,366,107,110,21,105,15,0,0,15,0.054151624,0.0,0.0,0.054151624,89,-15,9,12,0,0,12,6,0,-1,5,0.7774,0.0241,0.8211,0.6352,0.0000,0.0000,0.0000,0.0000,0.0000,0.7768,0.0040,0.7046,0.6682,0.7704,0.0353,0.7627,38.5199,110.3510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,48.6667,340.9821,22.7321,69.1250,24.0000,578.9821,21.4438,69.1250,24.0000,false,true
vaadin-platform,29ba5f6bc4f668177afc5187324a72b82ff25f2d,1623756446,112,"vaadin-platform-hybrid-test/frontend/views/components/components-view.ts","{""0"":0.015253298,""5"":0.6282877,""25"":0.056641825}",0.6126,0.6283,0.7002,0.2334,0.0566,0.2797,0.0153,0.6283,0.7002,0.2427,0.0654,2.6920,1,1,1,1,1,1,1,0,0,0,0,0,false,true,true,false,1,0,3,8823786,3,3,5,286,259,366,107,101,21,104,9,0,1,10,0.031468533,0.0,0.0034965035,0.034965035,80,-9,1,-6,0,1,-5,8,0,-1,7,0.7820,0.0245,0.8180,0.6462,0.0000,0.0000,0.0000,0.0000,0.0000,0.7816,0.0060,0.6962,0.6786,0.7704,0.0353,0.7627,38.5199,110.3510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,24.0000,316.3155,21.0877,69.1250,24.0000,530.3155,20.3967,69.1250,24.0000,false,true
vaadin-platform,2ab9620ab64814f035849c6e06f6ea5b5e4efcc0,1624431908,112,"vaadin-platform-hybrid-test/frontend/views/components/components-view.ts","{""0"":0.014671822,""3"":0.013559322,""5"":0.6067652,""25"":0.048072852}",null,0.0136,0.6831,0.1708,0.0314,0.2521,0.0136,0.6068,0.6831,0.1837,0.0794,3.5532,1,1,1,1,1,1,2,0,0,0,0,0,true,false,true,false,1,0,4,9499248,4,4,3,287,259,366,107,100,21,102,1,0,2,3,0.0034843206,0.0,0.006968641,0.010452962,79,-1,4,-8,0,1,-7,-3,0,-1,-4,0.7861,0.0238,0.8197,0.6533,0.0000,0.0000,0.0000,0.0000,0.0000,0.7870,0.0062,0.7105,0.6825,0.7704,0.0353,0.7627,38.5199,110.3510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,25.8571,292.3155,19.4877,69.1250,24.0000,506.3155,20.2526,69.1250,24.0000,true,true
vaadin-platform,5bfb77cc84d17da9a0da1e85ae03dd741c58d9b9,1624441440,112,"vaadin-platform-hybrid-test/frontend/views/components/components-view.ts","{""0"":0.014427291,""3"":0.006666667,""5"":0.5944201,""25"":0.07078686}",0.0481,0.0708,0.6863,0.1716,0.0426,0.2454,0.0067,0.5944,0.6863,0.2483,0.0389,3.4645,1,1,1,1,1,1,1,0,0,0,0,0,false,true,true,false,2,0,5,9508780,4,4,25,291,259,366,107,96,21,99,4,0,3,7,0.013745705,0.0,0.010309278,0.024054984,75,-4,-3,3,0,1,4,4,-3,-58,-57,0.7862,0.0244,0.8196,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.7873,0.0075,0.7112,0.6826,0.7704,0.0353,0.7627,38.5199,110.3510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0.0000,274.4583,18.2972,69.1250,24.0000,480.4583,20.0191,69.1250,24.0000,false,true
